row_index,requestId,processId,Month_Str,TAT_Days,TAT_Bucket,Hold_Count,onHoldReasonDescription,Hold_Days
1758,REQX8AV5SRUZY1J,PRCGUSHOQQW,2025-06,3.7083333333333335,1-4 days,3.0,Underwriting questions review needed,1.5833333333333333
1761,REQBPTJ4F5EN3NY,PRC0VH1BOBU,2025-08,,,2.0,Payment pending confirm receipt,61.625
1761,REQBPTJ4F5EN3NY,PRC0VH1BOBU,2025-08,,,2.0,Payment pending confirm receipt,30.833333333333332
1762,REQSX4DFXLJHP9Q,PRCDN1X3DDF,2025-10,,,1.0,Underwriting questions review needed,1.875
1763,REQF52TQNC4HE2N,PRCI65PJRXM,2025-07,0.3333333333333333,1-4 days,2.0,Unknown,1.7083333333333333
1763,REQF52TQNC4HE2N,PRCI65PJRXM,2025-07,0.3333333333333333,1-4 days,2.0,Unknown,0.5833333333333334
1764,REQXOF49RG0BZ3R,PRCH5X3FEK4,2025-01,,,1.0,Underwriting questions review needed,2.4583333333333335
1767,REQY11SY5CS7GJZ,PRCSDX5KJA4,2025-05,9.5,7+ days,1.0,Unknown,1.0
1770,REQ5IW14V4M286H,PRC3QFO7RT7,2025-12,,,1.0,Unknown,27.833333333333332
1772,REQX9DU5DRWZ95S,PRC8C44NZ7H,2025-02,,,3.0,Missing documents customer to provide,60.125
1772,REQX9DU5DRWZ95S,PRC8C44NZ7H,2025-02,,,3.0,Missing documents customer to provide,29.958333333333332
1772,REQX9DU5DRWZ95S,PRC8C44NZ7H,2025-02,,,3.0,Missing documents customer to provide,91.79166666666667
1776,REQO6BB48ME8FX0,PRC9H4T87OE,2025-01,,,2.0,Unknown,0.2916666666666667
1776,REQO6BB48ME8FX0,PRC9H4T87OE,2025-01,,,2.0,Unknown,2.3333333333333335
1777,REQUJIKBKAXMHYC,PRC2UR68XTU,2025-07,,,1.0,System issue retry later,1.25
1782,REQ5UK7LVG6WYCW,PRCID5OMAMY,2025-09,3.0833333333333335,1-4 days,2.0,Underwriting questions review needed,0.2916666666666667
1782,REQ5UK7LVG6WYCW,PRCID5OMAMY,2025-09,3.0833333333333335,1-4 days,2.0,Underwriting questions review needed,1.7083333333333333
1786,REQ0N55O677EDY1,PRCNV11TK7E,2025-01,,,1.0,Customer request waiting response,0.7083333333333334
1787,REQALJ1NEE8M9X5,PRCVWKJW3J6,2025-04,,,1.0,Customer request waiting response,91.95833333333333
1788,REQRDAPM996CYAA,PRCOK7QV3RL,2025-04,,,1.0,Payment pending confirm receipt,0.3333333333333333
1793,REQ3VRQE22HWOPF,PRCJQCMUWJF,2025-03,,,1.0,System issue retry later,1.7916666666666667
1804,REQGWJK5IJ9VQVH,PRCKT7LGXYV,2025-09,,,1.0,System issue retry later,2.7083333333333335
1806,REQ3OB9RNY84MQH,PRC31TKETZ4,2025-03,3.5833333333333335,1-4 days,1.0,Payment pending confirm receipt,1.8333333333333333
1807,REQSD2WWS3W3J98,PRC55LEDQKM,2025-11,3.875,1-4 days,1.0,Underwriting questions review needed,2.3333333333333335
1810,REQDV928A0H00I3,PRC0A3NDCEX,2025-07,,,1.0,Missing documents customer to provide,0.08333333333333333
1812,REQL23RWWAGEI5P,PRCQQWWBBZR,2025-01,14.375,7+ days,1.0,Payment pending confirm receipt,60.416666666666664
1814,REQZPHCJIVNI23V,PRC2ZOWRFT9,2025-08,,,2.0,Underwriting questions review needed,91.5
1814,REQZPHCJIVNI23V,PRC2ZOWRFT9,2025-08,,,2.0,Underwriting questions review needed,60.666666666666664
1824,REQDQVBO0K2SW1N,PRCP1V1VT69,2025-04,,,2.0,Customer request waiting response,0.5416666666666666
1824,REQDQVBO0K2SW1N,PRCP1V1VT69,2025-04,,,2.0,Customer request waiting response,30.708333333333332
1825,REQA33DKG7AGU2R,PRCNTLXKCEK,2025-09,3.2083333333333335,1-4 days,3.0,Missing documents customer to provide,60.791666666666664
1825,REQA33DKG7AGU2R,PRCNTLXKCEK,2025-09,3.2083333333333335,1-4 days,3.0,Missing documents customer to provide,2.0416666666666665
1825,REQA33DKG7AGU2R,PRCNTLXKCEK,2025-09,3.2083333333333335,1-4 days,3.0,Missing documents customer to provide,0.2916666666666667
1826,REQYNLQ39SCUC1L,PRC39GKKZHO,2025-01,,,2.0,Customer request waiting response,0.5416666666666666
1826,REQYNLQ39SCUC1L,PRC39GKKZHO,2025-01,,,2.0,Customer request waiting response,0.9166666666666666
1828,REQ2BTS3HGYTM7W,PRCEZE0VPCW,2025-11,,,1.0,System issue retry later,1.375
1829,REQJ7DNH8X2AYMI,PRCSIXL5L5F,2025-08,,,1.0,Payment pending confirm receipt,1.125
1835,REQAPII8WHA729R,PRCYLY5I5DD,2025-07,5.5,5-7 days,1.0,Payment pending confirm receipt,2.6666666666666665
1842,REQ3MNYQUMEQN8R,PRC154MX404,2025-08,,,1.0,Underwriting questions review needed,0.125
1844,REQHJN69EBWU53I,PRCHV2ZQ5YF,2025-05,,,1.0,Underwriting questions review needed,30.125
1847,REQOT1NF3E5FOMU,PRCNEMZ5FCG,2025-10,,,1.0,Customer request waiting response,60.25
1848,REQT0TB81NLMHDA,PRCZ0SC9F93,2025-07,,,1.0,Unknown,0.125
1850,REQR7WTH008JSH0,PRC7N6FQN30,2025-10,,,1.0,Customer request waiting response,2.875
1859,REQ6573SYOH0I5Y,PRCJ25MF3ZR,2025-08,,,2.0,Payment pending confirm receipt,60.75
1859,REQ6573SYOH0I5Y,PRCJ25MF3ZR,2025-08,,,2.0,Payment pending confirm receipt,60.791666666666664
1861,REQ3YDSD9OHERG6,PRC6PGWVPEG,2025-02,4.291666666666667,5-7 days,1.0,Underwriting questions review needed,0.20833333333333334
1863,REQL2PIHTP8V6WU,PRCZ22W8U1X,2025-08,,,1.0,Missing documents customer to provide,2.8333333333333335
1865,REQ4TOFHF69GJFX,PRCNI4XTA77,2025-01,,,3.0,System issue retry later,60.75
1865,REQ4TOFHF69GJFX,PRCNI4XTA77,2025-01,,,3.0,System issue retry later,30.583333333333332
1865,REQ4TOFHF69GJFX,PRCNI4XTA77,2025-01,,,3.0,System issue retry later,0.08333333333333333
1866,REQ90TQ9V5K3DMR,PRC0ZA77U74,2025-11,,,2.0,Customer request waiting response,2.0416666666666665
1866,REQ90TQ9V5K3DMR,PRC0ZA77U74,2025-11,,,2.0,Customer request waiting response,1.0833333333333333
1868,REQETLY7NXF6VHN,PRC2V61E7CE,2025-09,,,1.0,Missing documents customer to provide,1.5416666666666667
1869,REQA7XVCXSGF093,PRCK42N7FFA,2025-03,6.875,5-7 days,1.0,Customer request waiting response,2.0
1875,REQ68PB60FLIKYT,PRCW494KODJ,2025-03,,,1.0,Unknown,2.6666666666666665
1876,REQ9J5BLJ55QMDN,PRCFU2HK01H,2025-08,,,1.0,Unknown,2.0833333333333335
1877,REQ5XKILPZ18O8S,PRCTHHEAI7V,2025-09,3.2083333333333335,1-4 days,2.0,Underwriting questions review needed,0.16666666666666666
1877,REQ5XKILPZ18O8S,PRCTHHEAI7V,2025-09,3.2083333333333335,1-4 days,2.0,Underwriting questions review needed,91.75
1881,REQVJDQRH67UWIF,PRCJ83FXVT7,2025-10,,,2.0,Customer request waiting response,31.833333333333332
1882,REQDU0W76AKEV1Q,PRCR5QE9XSO,2025-07,,,3.0,Payment pending confirm receipt,58.708333333333336
1882,REQDU0W76AKEV1Q,PRCR5QE9XSO,2025-07,,,3.0,Payment pending confirm receipt,60.583333333333336
1883,REQ2XS6F6UVG6UL,PRC4WVVEV1B,2025-07,,,2.0,Underwriting questions review needed,2.6666666666666665
1885,REQB4TPRVNSPNK1,PRCY5AXPU9A,2025-11,1.2083333333333333,1-4 days,2.0,Missing documents customer to provide,1.625
1885,REQB4TPRVNSPNK1,PRCY5AXPU9A,2025-11,1.2083333333333333,1-4 days,2.0,Missing documents customer to provide,1.1666666666666667
1887,REQG1757KI66FOF,PRCFVCJ2KY6,2025-05,,,1.0,Missing documents customer to provide,0.4583333333333333
1898,REQZ76Q4CLV1STW,PRCDNXWC2DM,2025-09,6.333333333333333,5-7 days,2.0,Underwriting questions review needed,61.625
1898,REQZ76Q4CLV1STW,PRCDNXWC2DM,2025-09,6.333333333333333,5-7 days,2.0,Underwriting questions review needed,29.791666666666668
1901,REQ8UABNERW6RDA,PRCM5LV4KEU,2025-02,2.875,1-4 days,1.0,System issue retry later,0.16666666666666666
1904,REQLN4NMG7SRZIX,PRCUJPRBH1I,2025-01,,,1.0,Missing documents customer to provide,29.708333333333332
1907,REQ3ECDBT9TM9NF,PRCAMRRXSXH,2025-06,4.125,5-7 days,1.0,System issue retry later,29.625
1909,REQATMM6BUEU3BZ,PRC17J04A11,2025-08,4.708333333333333,5-7 days,2.0,System issue retry later,0.041666666666666664
1909,REQATMM6BUEU3BZ,PRC17J04A11,2025-08,4.708333333333333,5-7 days,2.0,System issue retry later,0.08333333333333333
1914,REQ4Y7YJCKNDTLT,PRCHVSQ94AF,2025-01,,,1.0,Missing documents customer to provide,1.0
1915,REQZ59C3Z1U58QQ,PRC7KVF5RYO,2025-07,,,1.0,Payment pending confirm receipt,0.5416666666666666
1920,REQS10ONEMMCA2Z,PRCAR1A4Y04,2025-10,5.25,5-7 days,1.0,Missing documents customer to provide,1.5833333333333333
1922,REQRPRFC7CQLD1T,PRCFLXS1HZB,2025-11,,,1.0,Underwriting questions review needed,2.2916666666666665
1923,REQK39D2QH3LJWI,PRC9HRNYJPL,2025-01,,,1.0,Underwriting questions review needed,2.4583333333333335
1928,REQUKV65HBI7B4Y,PRCSYDSN4R8,2025-01,,,1.0,Unknown,0.25
1938,REQBB8780P7NRSH,PRC0OQST4SL,2025-04,,,1.0,Unknown,2.2916666666666665
1939,REQOPQMUCW0OTKT,PRCZNM1QRJ5,2025-05,,,2.0,Customer request waiting response,2.0416666666666665
1939,REQOPQMUCW0OTKT,PRCZNM1QRJ5,2025-05,,,2.0,Customer request waiting response,0.875
1940,REQ9C3ZJBOOSJGM,PRC3DZ75XJU,2025-12,8.875,7+ days,1.0,Unknown,2.875
1941,REQ3Y6WFV9TLG9J,PRCJYMTF0KR,2025-11,2.1666666666666665,1-4 days,1.0,Unknown,0.4166666666666667
1946,REQA4ELJ0R7021I,PRCMBKNVR3Z,2025-06,,,1.0,Payment pending confirm receipt,0.4583333333333333
1948,REQA5H35KO5XHG8,PRCTCJ3RNMV,2025-02,,,1.0,System issue retry later,31.083333333333332
1950,REQZLBWY5WNIR28,PRCMBCXQIPE,2025-10,,,1.0,Unknown,0.875
1956,REQ6LMMSE6ULIXB,PRCJMJ2TTEL,2025-03,3.2916666666666665,1-4 days,1.0,Payment pending confirm receipt,1.4583333333333333
1958,REQVF10PJ3T6WTE,PRC6708I4YH,2025-07,,,3.0,Customer request waiting response,29.541666666666668
1958,REQVF10PJ3T6WTE,PRC6708I4YH,2025-07,,,3.0,Customer request waiting response,91.33333333333333
1958,REQVF10PJ3T6WTE,PRC6708I4YH,2025-07,,,3.0,Customer request waiting response,30.208333333333332
1961,REQJMF7JSSJZ0LY,PRCQ1NAWHUP,2025-01,,,1.0,Missing documents customer to provide,0.625
1967,REQX2W44XFG3OQG,PRCALMEBM0W,2025-10,,,1.0,Customer request waiting response,1.1666666666666667
1968,REQJMEKZQ2K2LME,PRCIQCI1NBB,2025-09,,,1.0,Payment pending confirm receipt,2.9583333333333335
1969,REQ1S2E95L7LTZT,PRCFDY7Q4P0,2025-05,,,1.0,Payment pending confirm receipt,2.25
1970,REQLLAZBNJ89XYF,PRC0CLM43OY,2025-06,,,1.0,Unknown,1.7916666666666667
1972,REQMLGJCCB3KMAE,PRCOJMRE055,2025-05,3.4166666666666665,1-4 days,1.0,Customer request waiting response,2.7916666666666665
1973,REQ017ZU2PPZKBF,PRCF07WG0MH,2025-06,0.5416666666666666,1-4 days,2.0,Missing documents customer to provide,61.0
1973,REQ017ZU2PPZKBF,PRCF07WG0MH,2025-06,0.5416666666666666,1-4 days,2.0,Missing documents customer to provide,2.5
1975,REQ40ZIOLFMQVVG,PRC8NO0D1VT,2025-02,,,2.0,Underwriting questions review needed,59.0
1976,REQ52TUUKJNKXUC,PRCKJMF3Q7L,2025-07,,,2.0,Missing documents customer to provide,2.8333333333333335
1976,REQ52TUUKJNKXUC,PRCKJMF3Q7L,2025-07,,,2.0,Missing documents customer to provide,0.75
1978,REQILDMFG91FH51,PRCY2Z3FGHY,2025-11,2.5416666666666665,1-4 days,3.0,Customer request waiting response,60.458333333333336
1978,REQILDMFG91FH51,PRCY2Z3FGHY,2025-11,2.5416666666666665,1-4 days,3.0,Customer request waiting response,62.708333333333336
1978,REQILDMFG91FH51,PRCY2Z3FGHY,2025-11,2.5416666666666665,1-4 days,3.0,Customer request waiting response,30.625
1980,REQ76XZNCI6WZVU,PRC9WR26MUS,2025-06,,,2.0,Payment pending confirm receipt,59.041666666666664
1980,REQ76XZNCI6WZVU,PRC9WR26MUS,2025-06,,,2.0,Payment pending confirm receipt,0.4583333333333333
1982,REQJ8VHSUGBZ9JQ,PRCCZQ4W1DX,2025-06,,,2.0,Underwriting questions review needed,0.5833333333333334
1982,REQJ8VHSUGBZ9JQ,PRCCZQ4W1DX,2025-06,,,2.0,Underwriting questions review needed,0.20833333333333334
1988,REQ1HVB11P339R2,PRC6NDMTQSJ,2025-02,3.625,1-4 days,1.0,Unknown,0.08333333333333333
1989,REQFDOYMW7RR2V7,PRCM3ZGRGB0,2025-03,,,2.0,Underwriting questions review needed,91.95833333333333
1995,REQ6WAFC0E7WU36,PRCFH79J0DG,2025-03,,,1.0,Customer request waiting response,30.875
1999,REQ24CLQ85KP11Q,PRCXO30VVCB,2025-04,,,2.0,Customer request waiting response,1.75
1999,REQ24CLQ85KP11Q,PRCXO30VVCB,2025-04,,,2.0,Customer request waiting response,1.0
2001,REQK5CAIU5Y7EWI,PRC5CD94V77,2025-10,,,2.0,Missing documents customer to provide,1.25
2001,REQK5CAIU5Y7EWI,PRC5CD94V77,2025-10,,,2.0,Missing documents customer to provide,1.875
2003,REQUW04E7BG2PN0,PRC1XDQS9Q0,2025-12,,,1.0,Missing documents customer to provide,1.125
2007,REQMG1NVYJYK365,PRCCJMOTOF3,2025-03,,,2.0,Customer request waiting response,0.7916666666666666
2008,REQP2D8CH9KEXMF,PRCVHM1F6H8,2025-11,,,3.0,System issue retry later,0.5
2008,REQP2D8CH9KEXMF,PRCVHM1F6H8,2025-11,,,3.0,System issue retry later,1.7083333333333333
2008,REQP2D8CH9KEXMF,PRCVHM1F6H8,2025-11,,,3.0,System issue retry later,2.1666666666666665
2009,REQIIN2O2M10Z6O,PRCGHYW7D49,2025-04,,,3.0,Missing documents customer to provide,29.916666666666668
2009,REQIIN2O2M10Z6O,PRCGHYW7D49,2025-04,,,3.0,Missing documents customer to provide,30.875
2009,REQIIN2O2M10Z6O,PRCGHYW7D49,2025-04,,,3.0,Missing documents customer to provide,60.583333333333336
2013,REQ27ZD65R9RC2U,PRCS7RANPFG,2025-05,,,1.0,Unknown,0.5
2014,REQZI5TX9EYZCQ6,PRCVLOTB80N,2025-03,,,2.0,System issue retry later,28.458333333333332
2017,REQN8IQLQW46MCB,PRCY5Z49S0O,2025-01,2.25,1-4 days,2.0,Payment pending confirm receipt,1.375
2017,REQN8IQLQW46MCB,PRCY5Z49S0O,2025-01,2.25,1-4 days,2.0,Payment pending confirm receipt,1.25
2024,REQIXYFE0P8XLLK,PRCV8PZLONR,2025-02,4.666666666666667,5-7 days,1.0,Missing documents customer to provide,91.58333333333333
2026,REQGQS7MNLQJF2N,PRCN1ZKS7OD,2025-03,1.6666666666666667,1-4 days,1.0,Underwriting questions review needed,2.6666666666666665
2028,REQXQIIO88N4BJP,PRCCP1JFIIH,2025-01,,,1.0,Payment pending confirm receipt,1.9166666666666667
2030,REQBPBIXGTDJXZ3,PRCTF0EJAWW,2025-03,11.541666666666666,7+ days,1.0,Missing documents customer to provide,2.0833333333333335
2045,REQJLWQSYF1IKIV,PRCMSSLN56U,2025-03,,,1.0,Customer request waiting response,0.25
2047,REQSDYRFGRHUKXS,PRCT9KE0KL8,2025-04,,,2.0,Customer request waiting response,2.7916666666666665
2047,REQSDYRFGRHUKXS,PRCT9KE0KL8,2025-04,,,2.0,Customer request waiting response,2.875
2051,REQQ3YVFR2T97JQ,PRC2F87CIF0,2025-09,,,2.0,Underwriting questions review needed,2.0416666666666665
2051,REQQ3YVFR2T97JQ,PRC2F87CIF0,2025-09,,,2.0,Underwriting questions review needed,2.5833333333333335
2052,REQPX6MLOYMFJDV,PRCLJDE00MM,2025-12,,,1.0,Payment pending confirm receipt,0.625
2053,REQ9QFJV5LU6VWU,PRCJ4D63K9O,2025-01,,,1.0,Payment pending confirm receipt,2.6666666666666665
2056,REQTIXURKYZ44PJ,PRC5U4HEEMW,2025-08,4.375,5-7 days,3.0,System issue retry later,61.166666666666664
2056,REQTIXURKYZ44PJ,PRC5U4HEEMW,2025-08,4.375,5-7 days,3.0,System issue retry later,61.166666666666664
2056,REQTIXURKYZ44PJ,PRC5U4HEEMW,2025-08,4.375,5-7 days,3.0,System issue retry later,60.5
2062,REQVEIPJGR5YEVH,PRCI53PCCOI,2025-07,,,1.0,Missing documents customer to provide,59.708333333333336
2064,REQ5TXHI52NKBGW,PRCW1J4GPPR,2025-02,1.625,1-4 days,1.0,System issue retry later,0.3333333333333333
2065,REQW1V5XWYF136D,PRCU7XYJ9UW,2025-12,,,1.0,Customer request waiting response,2.7083333333333335
2066,REQKEPB7E7O2OYB,PRCQGSFD1AN,2025-08,,,1.0,Payment pending confirm receipt,1.7916666666666667
2074,REQOW3N8WKC9TN2,PRCU1WJK01A,2025-07,,,1.0,Missing documents customer to provide,1.125
2076,REQ1FYNXCQRHOI5,PRCZJ2RCX6E,2025-03,,,1.0,Payment pending confirm receipt,60.75
2080,REQF05YXFLAI4JX,PRCINA69BJE,2025-05,,,2.0,Customer request waiting response,60.958333333333336
2080,REQF05YXFLAI4JX,PRCINA69BJE,2025-05,,,2.0,Customer request waiting response,0.08333333333333333
2082,REQNAP0APRPDU1H,PRCUD92ZZS2,2025-12,,,1.0,System issue retry later,28.166666666666668
2084,REQMDKPVIKR4O4B,PRCH6XWZZVO,2025-09,,,1.0,Missing documents customer to provide,29.875
2085,REQUHZ6W22BDKGO,PRCK5FIOQ6W,2025-05,,,2.0,Payment pending confirm receipt,0.25
2085,REQUHZ6W22BDKGO,PRCK5FIOQ6W,2025-05,,,2.0,Payment pending confirm receipt,1.2916666666666667
2086,REQPFM7PKIP0DW9,PRC24GK31JS,2025-03,,,1.0,Unknown,1.1666666666666667
2087,REQ2UE3M9D0VBYG,PRCC7SU83NC,2025-09,,,1.0,Customer request waiting response,2.125
2089,REQ436LZ0QXKRAG,PRCF6X9S33H,2025-10,,,1.0,Unknown,30.25
2092,REQVHQ1FTWA62CK,PRC5LFP9FBW,2025-06,,,1.0,Underwriting questions review needed,2.1666666666666665
2094,REQAUKKU30VME5I,PRCT5M6XE6K,2025-05,,,2.0,Unknown,2.4583333333333335
2094,REQAUKKU30VME5I,PRCT5M6XE6K,2025-05,,,2.0,Unknown,0.125
2095,REQZG3V5U5J94X1,PRCPAQAPFYZ,2025-05,8.25,7+ days,1.0,Underwriting questions review needed,2.625
2097,REQNS8R7XP42K8U,PRCMM07V0PL,2025-03,,,1.0,System issue retry later,2.25
2098,REQTCR0Z1FROQIJ,PRCW689C987,2025-03,2.75,1-4 days,2.0,Missing documents customer to provide,29.958333333333332
2099,REQA18IIMRTD760,PRCCQPK6Y0V,2025-06,5.291666666666667,5-7 days,3.0,Payment pending confirm receipt,1.0
2099,REQA18IIMRTD760,PRCCQPK6Y0V,2025-06,5.291666666666667,5-7 days,3.0,Payment pending confirm receipt,2.0
2099,REQA18IIMRTD760,PRCCQPK6Y0V,2025-06,5.291666666666667,5-7 days,3.0,Payment pending confirm receipt,0.7083333333333334
2102,REQGJDTCW7U8LD6,PRC393NOLYR,2025-05,4.708333333333333,5-7 days,1.0,Missing documents customer to provide,59.041666666666664
2104,REQDHX7M61QBQOC,PRC7QQ7K4Z7,2025-05,,,1.0,System issue retry later,2.125
2105,REQ5HQPTHWG1T8U,PRC3XWPM487,2025-05,4.25,5-7 days,1.0,Unknown,1.125
2107,REQJEI67W8LGM9O,PRCQRV4V7LI,2025-01,,,1.0,Customer request waiting response,1.9583333333333333
2110,REQS86SXQ1KIVU9,PRCJ2ITWEFV,2025-09,2.9583333333333335,1-4 days,2.0,Unknown,1.125
2110,REQS86SXQ1KIVU9,PRCJ2ITWEFV,2025-09,2.9583333333333335,1-4 days,2.0,Unknown,0.3333333333333333
2111,REQB9MVA3S2CEEP,PRCKCPKABBC,2025-02,,,2.0,Missing documents customer to provide,2.5833333333333335
2111,REQB9MVA3S2CEEP,PRCKCPKABBC,2025-02,,,2.0,Missing documents customer to provide,1.625
2116,REQ4RF9YSZY14M7,PRCYBF6RRK0,2025-10,,,1.0,System issue retry later,0.625
2117,REQOQI1B281ARPM,PRCSE55WUW8,2025-11,,,1.0,System issue retry later,1.875
2118,REQU1OYD2VJYIQZ,PRCJ5TPYJSW,2025-02,,,1.0,Customer request waiting response,2.0
2121,REQY92FF4IB4BR5,PRC6HO1Q0S8,2025-03,,,1.0,Underwriting questions review needed,2.5416666666666665
2122,REQTARQVOMS1OSE,PRCH85S1RZO,2025-04,,,1.0,Missing documents customer to provide,2.625
2128,REQ8GIP9RP91SK8,PRCQTY4A9XE,2025-02,,,1.0,System issue retry later,2.6666666666666665
2132,REQFQDYK61UT66Z,PRCI9129J47,2025-09,4.041666666666667,5-7 days,1.0,Customer request waiting response,1.5416666666666667
2133,REQ0LZ8N1J84PVO,PRCSLAN1RXX,2025-07,,,3.0,Unknown,91.70833333333333
2133,REQ0LZ8N1J84PVO,PRCSLAN1RXX,2025-07,,,3.0,Unknown,0.7083333333333334
2133,REQ0LZ8N1J84PVO,PRCSLAN1RXX,2025-07,,,3.0,Unknown,29.541666666666668
2135,REQURSNJO9JW0JX,PRCA54YKL28,2025-09,4.125,5-7 days,1.0,Underwriting questions review needed,2.3333333333333335
2136,REQOCNFE5Q9S16K,PRCNNZ8UFLU,2025-10,,,1.0,Unknown,0.6666666666666666
2138,REQF28TVBODEAAU,PRCN35DB0VI,2025-06,3.0833333333333335,1-4 days,2.0,Unknown,2.7916666666666665
2138,REQF28TVBODEAAU,PRCN35DB0VI,2025-06,3.0833333333333335,1-4 days,2.0,Unknown,2.6666666666666665
2140,REQ40NK4JNP8JE0,PRC21BZTWXG,2025-03,,,2.0,Customer request waiting response,29.208333333333332
2140,REQ40NK4JNP8JE0,PRC21BZTWXG,2025-03,,,2.0,Customer request waiting response,30.916666666666668
2142,REQ8HW760MM49US,PRC054CUZY7,2025-07,,,1.0,Customer request waiting response,2.1666666666666665
2143,REQYKV4SH8VJTYT,PRCRGL7I0W5,2025-01,,,3.0,Customer request waiting response,0.5
2143,REQYKV4SH8VJTYT,PRCRGL7I0W5,2025-01,,,3.0,Customer request waiting response,2.0833333333333335
2143,REQYKV4SH8VJTYT,PRCRGL7I0W5,2025-01,,,3.0,Customer request waiting response,1.875
2145,REQBFUQUH6PE640,PRCIHX0095M,2025-07,,,1.0,Underwriting questions review needed,1.4583333333333333
2149,REQU5PC4JJI6NV7,PRCOK5G0IYC,2025-07,,,1.0,Unknown,30.291666666666668
2152,REQP1S7A31WK3F5,PRCOKMUMVJJ,2025-12,,,1.0,System issue retry later,31.0
2157,REQWUWU0DYJ6ZS5,PRCFY47MY2X,2025-04,5.0,5-7 days,1.0,Missing documents customer to provide,30.5
2166,REQ9CJLVR8MUTZK,PRCETQ9IEKE,2025-02,,,2.0,Underwriting questions review needed,58.916666666666664
2169,REQL0ZO1TVTR1ZZ,PRCTB55MYRZ,2025-09,4.208333333333333,5-7 days,2.0,Missing documents customer to provide,0.16666666666666666
2169,REQL0ZO1TVTR1ZZ,PRCTB55MYRZ,2025-09,4.208333333333333,5-7 days,2.0,Missing documents customer to provide,91.5
2172,REQIGIPRZP5DK6H,PRCKCQ0Y19R,2025-09,,,1.0,Payment pending confirm receipt,60.875
2176,REQ2KYZUXKE9UX6,PRCOTKQEPCW,2025-01,6.375,5-7 days,1.0,Payment pending confirm receipt,2.25
2177,REQ5STNX00QQTHH,PRCJBYISK51,2025-05,,,1.0,Unknown,28.583333333333332
2178,REQEN12NA5ZXNI9,PRCE04PDTVC,2025-05,,,1.0,Payment pending confirm receipt,2.375
2179,REQKQCJFA7QNQCA,PRC6J4KUEVY,2025-06,,,1.0,System issue retry later,1.0833333333333333
2182,REQW1CQ2DR57JY7,PRCSRSI9049,2025-04,,,2.0,System issue retry later,0.9166666666666666
2182,REQW1CQ2DR57JY7,PRCSRSI9049,2025-04,,,2.0,System issue retry later,0.625
2185,REQHJKIU2H5YFAK,PRCA0UXF3RH,2025-09,5.583333333333333,5-7 days,2.0,System issue retry later,1.0
2185,REQHJKIU2H5YFAK,PRCA0UXF3RH,2025-09,5.583333333333333,5-7 days,2.0,System issue retry later,0.4583333333333333
2186,REQUA3N3GH1Z8SJ,PRCUI0RRIQ3,2025-11,,,1.0,Payment pending confirm receipt,0.9166666666666666
2188,REQAPM34BRM0Y5O,PRCJOHJAVPX,2025-04,3.625,1-4 days,1.0,Unknown,2.0416666666666665
2191,REQOE3LNSUA13DC,PRCJ15B3VT9,2025-03,,,1.0,Payment pending confirm receipt,30.875
2193,REQH4T4QJ4ST7YJ,PRCGJ7RCM82,2025-12,,,3.0,Underwriting questions review needed,59.208333333333336
2193,REQH4T4QJ4ST7YJ,PRCGJ7RCM82,2025-12,,,3.0,Underwriting questions review needed,60.666666666666664
2193,REQH4T4QJ4ST7YJ,PRCGJ7RCM82,2025-12,,,3.0,Underwriting questions review needed,91.58333333333333
2194,REQKNO5FJ0HVV3E,PRC9R6S7XVL,2025-08,,,1.0,System issue retry later,0.08333333333333333
2195,REQW3UBMTEOIXD4,PRCYJPZXC31,2025-06,,,1.0,Customer request waiting response,92.0
2196,REQECENM5SSPGRY,PRCST2PYYUB,2025-09,,,1.0,Missing documents customer to provide,0.041666666666666664
2197,REQDBT35DSXLBK0,PRCJ4HRI4G3,2025-09,,,1.0,Unknown,1.125
2198,REQ1K7YGL0617L7,PRCWTSJMMN0,2025-03,,,3.0,Underwriting questions review needed,0.041666666666666664
2198,REQ1K7YGL0617L7,PRCWTSJMMN0,2025-03,,,3.0,Underwriting questions review needed,2.3333333333333335
2198,REQ1K7YGL0617L7,PRCWTSJMMN0,2025-03,,,3.0,Underwriting questions review needed,0.20833333333333334
2200,REQH3UKFPIHQ8BI,PRCIUP8MHUD,2025-04,,,1.0,Customer request waiting response,1.4166666666666667
2204,REQQN8PR8CBQ5DR,PRC3DU9WQIR,2025-11,,,1.0,Unknown,0.25
2206,REQ6FJBD94W1DPB,PRCOYSJTYJL,2025-09,,,1.0,Payment pending confirm receipt,0.20833333333333334
2208,REQW2J6NWWOMNJV,PRC5U0ER6FT,2025-03,3.1666666666666665,1-4 days,2.0,Missing documents customer to provide,91.75
2208,REQW2J6NWWOMNJV,PRC5U0ER6FT,2025-03,3.1666666666666665,1-4 days,2.0,Missing documents customer to provide,30.166666666666668
2212,REQ8XEGHTRZTIG1,PRCQX2WVZEI,2025-08,16.875,7+ days,1.0,Customer request waiting response,2.1666666666666665
2215,REQQC5VQ84IAT7Q,PRCT24TBZGG,2025-07,,,1.0,System issue retry later,0.3333333333333333
2218,REQ4NA4T2GE2C98,PRCE4JUEI37,2025-07,,,1.0,Customer request waiting response,1.6666666666666667
2230,REQZD2KV1J0VI0O,PRCK5I5J2MG,2025-04,,,3.0,Unknown,1.3333333333333333
2230,REQZD2KV1J0VI0O,PRCK5I5J2MG,2025-04,,,3.0,Unknown,2.5
